date                ,no ,x and y    ,xend and yend ,kosong ,car id ,jam dibuat ,jam isi  ,jam kosong
22:38:19 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:20,
22:38:20 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:20,
22:38:20 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:20
22:38:20 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:20,
22:38:20 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:20,
22:38:20 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:20
22:38:20 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:20,
22:38:20 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:20,
22:38:20 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:20
22:38:20 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:20,
22:38:20 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:21,
22:38:20 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:21
22:38:20 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:21,
22:38:21 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:21,
22:38:21 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:21
22:38:21 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:21,
22:38:21 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:21,
22:38:21 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:21
22:38:21 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:21,
22:38:21 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:21,
22:38:21 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:21
22:38:21 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:21,
22:38:21 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:22,
22:38:21 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:22
22:38:21 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:22,
22:38:22 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:22,
22:38:22 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:22
22:38:22 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:22,
22:38:22 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:22,
22:38:22 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:22
22:38:22 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:22,
22:38:22 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:22,
22:38:22 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:22
22:38:22 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:22,
22:38:22 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:23,
22:38:22 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:23
22:38:22 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:23,
22:38:23 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:23,
22:38:23 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:23
22:38:23 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:23,
22:38:23 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:23,
22:38:23 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:23
22:38:23 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:23,
22:38:23 Sun-21-Jul,1,"(7, 118)","(174, 229)",Terisi,1,22:37:34,22:38:23,
22:38:23 Sun-21-Jul,2,"(174, 124)","(270, 228)",Kosong,,22:37:38,,22:38:23
22:38:23 Sun-21-Jul,3,"(265, 130)","(354, 219)",Terisi,2,22:37:40,22:38:23,
22:38:54 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:54,
22:38:54 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:54,
22:38:55 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:55,
22:38:55 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:55,
22:38:55 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:55,
22:38:55 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:55,
22:38:55 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:55,
22:38:56 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:56,
22:38:56 Sun-21-Jul,1,"(14, 99)","(157, 206)",Terisi,1,22:38:54,22:38:56,
22:39:17 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:17,
22:39:17 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:17,
22:39:17 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:17,
22:39:17 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:18,
22:39:18 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:18,
22:39:18 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:18,
22:39:18 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:18,
22:39:18 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:18,
22:39:18 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:19,
22:39:19 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:19,
22:39:19 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:19,
22:39:19 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:19,
22:39:19 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:19,
22:39:19 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:20,
22:39:20 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:20,
22:39:20 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:20,
22:39:20 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:20,
22:39:20 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:20,
22:39:21 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:21,
22:39:21 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:21
22:39:21 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:21,
22:39:21 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:21
22:39:21 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:21,
22:39:21 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:21
22:39:21 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:21,
22:39:21 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:21
22:39:21 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:21,
22:39:21 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:21
22:39:22 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:22,
22:39:22 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:22
22:39:22 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:22,
22:39:22 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:22
22:39:22 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:22,
22:39:22 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:22
22:39:22 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:22,
22:39:22 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:22
22:39:22 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:22,
22:39:22 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,2,22:39:20,22:39:22,
22:39:23 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:23,
22:39:23 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:23,
22:39:23 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:23
22:39:23 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:23,
22:39:23 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:23,
22:39:23 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:23
22:39:23 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:23,
22:39:23 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:23,
22:39:23 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:23
22:39:23 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:23,
22:39:23 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:23,
22:39:23 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:23
22:39:23 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:24,
22:39:23 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:24,
22:39:23 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:24
22:39:24 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:24,
22:39:24 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:24,
22:39:24 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:24
22:39:24 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,3,22:39:17,22:39:24,
22:39:24 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:24,
22:39:24 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:24
22:39:24 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:24,
22:39:24 Sun-21-Jul,2,"(179, 115)","(279, 220)",Terisi,1,22:39:20,22:39:24,
22:39:24 Sun-21-Jul,3,"(277, 118)","(351, 219)",Kosong,,22:39:23,,22:39:24
22:39:24 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:24,
22:39:24 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:24
22:39:24 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:24,
22:39:24 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:25,
22:39:24 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:25
22:39:24 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:25,
22:39:24 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:25
22:39:25 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:25,
22:39:25 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:25
22:39:25 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:25,
22:39:25 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:25
22:39:25 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:25,
22:39:25 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:25
22:39:25 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:25,
22:39:25 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:25
22:39:25 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:25,
22:39:25 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:25
22:39:25 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:25,
22:39:25 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:25
22:39:25 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:25,
22:39:25 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:25
22:39:25 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:25,
22:39:25 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:25
22:39:26 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:26,
22:39:26 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:26
22:39:26 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:26,
22:39:26 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:26
22:39:26 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:26,
22:39:26 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:26
22:39:26 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:26,
22:39:26 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:26
22:39:26 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:26,
22:39:26 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:26
22:39:26 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:26,
22:39:26 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:26
22:39:26 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:26,
22:39:26 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:26
22:39:26 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:26,
22:39:26 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:26
22:39:26 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:26,
22:39:26 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:26
22:39:26 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:26,
22:39:26 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:26
22:39:27 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:27,
22:39:27 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:27
22:39:27 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:27,
22:39:27 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:27
22:39:27 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:27,
22:39:27 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:27
22:39:27 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:27,
22:39:27 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:27
22:39:27 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:27,
22:39:27 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:27
22:39:27 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:27,
22:39:27 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:27
22:39:27 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:27,
22:39:27 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:27
22:39:27 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:27,
22:39:27 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:27
22:39:27 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:27
22:39:27 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:28,
22:39:27 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:28
22:39:27 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:28,
22:39:27 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:28
22:39:27 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:28
22:39:28 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:28,
22:39:28 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:28
22:39:28 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:28,
22:39:28 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:28
22:39:28 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:28
22:39:28 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:28,
22:39:28 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:28
22:39:28 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:28,
22:39:28 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:28
22:39:28 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:28
22:39:28 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:28,
22:39:28 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:28
22:39:28 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:28,
22:39:28 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:28
22:39:28 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:28
22:39:28 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,1,22:39:17,22:39:28,
22:39:28 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:28
22:39:28 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,2,22:39:23,22:39:28,
22:39:28 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:28
22:39:28 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:28
22:39:28 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:29,
22:39:28 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:29
22:39:28 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:29,
22:39:28 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:29
22:39:28 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:29
22:39:29 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:29,
22:39:29 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:29
22:39:29 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:29,
22:39:29 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:29
22:39:29 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:29
22:39:29 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:29,
22:39:29 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:29
22:39:29 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:29,
22:39:29 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:29
22:39:29 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:29
22:39:29 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:29,
22:39:29 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:29
22:39:29 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:29,
22:39:29 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:29
22:39:29 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:29
22:39:29 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:30,
22:39:29 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:30
22:39:29 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:30,
22:39:29 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:30
22:39:29 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:30
22:39:30 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:30,
22:39:30 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:30
22:39:30 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:30,
22:39:30 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:30
22:39:30 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:30
22:39:30 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:30,
22:39:30 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:30
22:39:30 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:30,
22:39:30 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:30
22:39:30 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:30
22:39:30 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:30,
22:39:30 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:30
22:39:30 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:30,
22:39:30 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:30
22:39:30 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:30
22:39:30 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:30,
22:39:30 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:30
22:39:30 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:30,
22:39:30 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:30
22:39:30 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:30
22:39:30 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:31,
22:39:30 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:31
22:39:30 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:31,
22:39:30 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:31
22:39:30 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:31
22:39:31 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:31,
22:39:31 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:31
22:39:31 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:31,
22:39:31 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:31
22:39:31 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:31
22:39:31 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:31,
22:39:31 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:31
22:39:31 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:31,
22:39:31 Sun-21-Jul,4,"(350, 122)","(434, 219)",Kosong,,22:39:24,,22:39:31
22:39:31 Sun-21-Jul,5,"(432, 127)","(479, 215)",Kosong,,22:39:27,,22:39:31
22:39:31 Sun-21-Jul,1,"(9, 115)","(177, 230)",Terisi,2,22:39:17,22:39:31,
22:39:31 Sun-21-Jul,2,"(179, 115)","(279, 220)",Kosong,,22:39:20,,22:39:31
22:39:31 Sun-21-Jul,3,"(277, 118)","(351, 219)",Terisi,1,22:39:23,22:39:31,
